element,id,geometry,leisure,name,seamark:harbour:category,seamark:type,source,wheelchair,check_date,sport,addr:city,addr:housenumber,addr:postcode,addr:street,phone,source:date,surface,natural,leaf_cycle,leaf_type,covered,fee,indoor,fixme,alt_name,highway,lit,landuse,loc_ref,access,shade,name:etymology:wikidata,wikidata,website,layer,check_date:opening_hours,dog,opening_hours,wetland,note,operator,operator:wikidata,wikipedia,construction,bicycle,tracktype,hoops,water,landcover,garden:type,genus,species,charge,email,official_name,old_name,tourism,wikimedia_commons,description,start_date,source:name,barrier,level,levels,access:conditional,foot:conditional,seasonal,vehicle,foot,residential,disused:highway,heritage,heritage:operator,ref:rce,horse,trail_visibility,bridge,motor_vehicle,check_date:surface,intermittent,ele,area,canoe,barrier:material,historic,ref:heritage,service,maxweight:signed,opening_date,usage,informal,building:levels,building:part,type,name:en,name:nl
way,138012140,"POLYGON ((4.3481753 51.9780696, 4.3481632 51.9781026, 4.3481426 51.9781219, 4.3479566 51.9782046, 4.3479118 51.9782114, 4.3477769 51.9782155, 4.3476514 51.9782132, 4.3475129 51.9782007, 4.3473768 51.9781722, 4.3471974 51.9780988, 4.3471624 51.9780766, 4.3470883 51.9780431, 4.3470655 51.9780363, 4.3470498 51.97809, 4.3468291 51.9780632, 4.346851 51.9780048, 4.3466797 51.978016, 4.3465797 51.9780021, 4.3464418 51.9779507, 4.3463342 51.9779468, 4.3462058 51.9779687, 4.346058 51.9780253, 4.3459414 51.9780337, 4.3458044 51.9780158, 4.3457733 51.9780528, 4.3464192 51.9781415, 4.346457 51.9781279, 4.3471101 51.9782178, 4.3481269 51.9784082, 4.348389 51.9784746, 4.3484248 51.9784172, 4.3484799 51.9784224, 4.3485402 51.9782574, 4.3488046 51.9783002, 4.3487339 51.9784636, 4.3488524 51.9784835, 4.348928 51.9783199, 4.3489238 51.9782617, 4.3488985 51.9782602, 4.3486536 51.9782195, 4.3484926 51.9781927, 4.3484191 51.9781805, 4.3482592 51.9781555, 4.3482548 51.9780703, 4.3481753 51.9780696))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012141,"POLYGON ((4.3458415 51.9777627, 4.3457545 51.9779905, 4.345942 51.9780173, 4.3460156 51.9780136, 4.3460939 51.9779994, 4.3462021 51.9779596, 4.3463316 51.9779349, 4.3464463 51.9779387, 4.3465892 51.9779901, 4.3466759 51.9780032, 4.3468555 51.9779928, 4.3468789 51.97793, 4.3470883 51.9779583, 4.3470684 51.9780265, 4.3470948 51.9780338, 4.3471967 51.978077, 4.3473844 51.9781574, 4.3475224 51.9781902, 4.347659 51.9782003, 4.347787 51.9782042, 4.3479137 51.9781974, 4.3480287 51.9781489, 4.3481249 51.9781048, 4.3481446 51.9780734, 4.3481383 51.9779809, 4.3480932 51.9779377, 4.348059 51.9779118, 4.348015 51.9778918, 4.3479362 51.9778737, 4.3478508 51.9778611, 4.347743 51.9778562, 4.3476573 51.9778614, 4.3475616 51.9778819, 4.3474085 51.9779179, 4.3473195 51.9779289, 4.3472592 51.9779284, 4.3471833 51.9779139, 4.3470982 51.9778915, 4.3470381 51.9778871, 4.3465175 51.9779021, 4.3465049 51.9778705, 4.3464243 51.977876, 4.3463382 51.977861, 4.3462218 51.9778314, 4.3460285 51.9778116, 4.3458415 51.9777627))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012143,"POLYGON ((4.3456035 51.9772255, 4.3454537 51.9775408, 4.3454108 51.977635, 4.3454001 51.9776715, 4.3454049 51.9776948, 4.3455113 51.9777098, 4.3455313 51.9776641, 4.345574 51.9774683, 4.345702 51.9772864, 4.347521 51.977559, 4.3476506 51.9775793, 4.3490398 51.9778132, 4.3490987 51.9777893, 4.3491059 51.9777801, 4.3477241 51.9775608, 4.3456035 51.9772255))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012144,"POLYGON ((4.3477241 51.9775608, 4.3491059 51.9777801, 4.3491151 51.9777678, 4.3491546 51.9777141, 4.3487415 51.9776522, 4.3487496 51.9776312, 4.3488641 51.9773593, 4.3487744 51.9773473, 4.3486793 51.977573, 4.3486427 51.977694, 4.3486113 51.9776896, 4.3486404 51.9775689, 4.3487288 51.9773374, 4.3466525 51.9770247, 4.3457569 51.9768765, 4.3456035 51.9772255, 4.3477241 51.9775608))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012145,"POLYGON ((4.3457677 51.9768529, 4.3466592 51.9770016, 4.3489552 51.97735, 4.3489743 51.9771088, 4.3458624 51.9766203, 4.3457677 51.9768529))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012146,"POLYGON ((4.3488153 51.9815551, 4.3487947 51.9815987, 4.3488034 51.9816002, 4.3488763 51.9816224, 4.3488979 51.9815681, 4.3488153 51.9815551))",,,,,3dShapes,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012148,"POLYGON ((4.3501326 51.9816316, 4.3502077 51.9816411, 4.3502146 51.9816213, 4.3502534 51.9814984, 4.3502634 51.9814097, 4.350241 51.9813404, 4.3501866 51.9812809, 4.3501638 51.9812262, 4.3501887 51.9812118, 4.350118 51.9811396, 4.3500895 51.9810969, 4.3500074 51.9812836, 4.3491117 51.9811563, 4.3490575 51.9812232, 4.3489922 51.981297, 4.3489129 51.9815051, 4.3488979 51.9815681, 4.3489988 51.9815844, 4.3490774 51.981597, 4.3492132 51.9813212, 4.3492824 51.9812987, 4.3494192 51.9813144, 4.3494715 51.9813417, 4.349505 51.9814011, 4.3494849 51.9814639, 4.3495452 51.9815102, 4.3501461 51.9815977, 4.3501411 51.9816112, 4.3501326 51.9816316))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012150,"POLYGON ((4.3488979 51.9815681, 4.3488763 51.9816224, 4.3489289 51.9816386, 4.3489662 51.9816566, 4.3490033 51.9816744, 4.349128 51.981748, 4.3492465 51.9818271, 4.3496392 51.9818938, 4.3498923 51.9819779, 4.3501117 51.9820114, 4.3501716 51.9819914, 4.3502313 51.9819302, 4.3504959 51.9819684, 4.3507527 51.9820022, 4.3508246 51.9820023, 4.350854 51.9819693, 4.3509196 51.9819457, 4.3510314 51.9819548, 4.3514404 51.9820272, 4.3515582 51.9820016, 4.3516911 51.9817079, 4.3516674 51.9817042, 4.3516467 51.981701, 4.3515261 51.9819719, 4.3514684 51.9819843, 4.3513785 51.9819802, 4.3509226 51.9818992, 4.3508501 51.9819042, 4.3508179 51.9819314, 4.3507925 51.9819694, 4.3507013 51.9819645, 4.3502169 51.9818878, 4.3502975 51.9816617, 4.3503747 51.9814303, 4.350376 51.9813761, 4.350266 51.9812697, 4.3504277 51.981188, 4.3506503 51.9812194, 4.3511237 51.9813127, 4.3510647 51.9814548, 4.3511237 51.9815432, 4.3516917 51.9816458, 4.3517034 51.9816479, 4.3517193 51.98161, 4.3513158 51.9815349, 4.351206 51.9814786, 4.3511835 51.9814227, 4.3512301 51.9813477, 4.3513382 51.9813373, 4.351581 51.9813722, 4.3527257 51.9815554, 4.3527992 51.9815676, 4.3545805 51.9818468, 4.3545881 51.9818197, 4.3515693 51.981334, 4.3513717 51.9813051, 4.3511711 51.9812767, 4.3510438 51.9812659, 4.350931 51.9812458, 4.3507899 51.9812218, 4.3504732 51.9811492, 4.3503918 51.9811251, 4.3503634 51.9811229, 4.3503379 51.9811325, 4.3502613 51.9811765, 4.3501887 51.9812118, 4.3501638 51.9812262, 4.3501866 51.9812809, 4.350241 51.9813404, 4.3502634 51.9814097, 4.3502534 51.9814984, 4.3502146 51.9816213, 4.3502077 51.9816411, 4.3501176 51.9818424, 4.3500849 51.9818767, 4.3500545 51.9818938, 4.3496348 51.9818249, 4.3494038 51.9817895, 4.349335 51.9817759, 4.3492576 51.9817418, 4.3492045 51.981693, 4.3491698 51.9816312, 4.3491862 51.9815701, 4.3492306 51.9814801, 4.3493 51.9813388, 4.3494178 51.9813606, 4.3494366 51.9814028, 4.3494111 51.9815027, 4.3494406 51.9815325, 4.3501326 51.9816316, 4.3501411 51.9816112, 4.3501461 51.9815977, 4.3495452 51.9815102, 4.3494849 51.9814639, 4.349505 51.9814011, 4.3494715 51.9813417, 4.3494192 51.9813144, 4.3492824 51.9812987, 4.3492132 51.9813212, 4.3490774 51.981597, 4.3489988 51.9815844, 4.3488979 51.9815681))",,,,,3dShapes,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012158,"POLYGON ((4.3518876 51.9821922, 4.3519137 51.9821211, 4.3519158 51.9820584, 4.351916 51.9819817, 4.3518386 51.9818584, 4.3517991 51.9817983, 4.3517973 51.9817252, 4.3516911 51.9817079, 4.3515582 51.9820016, 4.3514404 51.9820272, 4.3510314 51.9819548, 4.3509196 51.9819457, 4.350854 51.9819693, 4.3508246 51.9820023, 4.3507527 51.9820022, 4.3504959 51.9819684, 4.3502313 51.9819302, 4.3501716 51.9819914, 4.3501117 51.9820114, 4.3498923 51.9819779, 4.3496392 51.9818938, 4.3492465 51.9818271, 4.3495671 51.9820263, 4.3501936 51.9821228, 4.3502644 51.981958, 4.3518876 51.9821922))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012177,"POLYGON ((4.3519164 51.9822215, 4.3515836 51.983034, 4.351555 51.9830589, 4.3514392 51.9831039, 4.3514724 51.9831192, 4.3515173 51.9831477, 4.3515398 51.9831667, 4.3515599 51.9831855, 4.351581 51.9831925, 4.3516003 51.9831938, 4.3516149 51.9831919, 4.3516791 51.9831857, 4.3517817 51.9831872, 4.3518253 51.9831921, 4.3519901 51.9832193, 4.3520031 51.9832119, 4.3520132 51.9831877, 4.3516357 51.9831278, 4.3516231 51.9831235, 4.3516129 51.9831157, 4.3516082 51.9831086, 4.3516065 51.9831026, 4.351927 51.9823176, 4.3519327 51.9823064, 4.3519456 51.9822969, 4.3519572 51.9822926, 4.35197 51.982292, 4.352378 51.982353, 4.3524006 51.9823044, 4.3519164 51.9822215))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012185,"POLYGON ((4.3523658 51.9824102, 4.3520432 51.9823586, 4.352028 51.982359, 4.3520166 51.9823609, 4.3520043 51.9823654, 4.3519964 51.9823713, 4.3517091 51.9830708, 4.3517105 51.983084, 4.3517158 51.9830951, 4.3517322 51.9831066, 4.3517512 51.983113, 4.3520337 51.9831569, 4.3520467 51.9831293, 4.3523544 51.9824354, 4.3523658 51.9824102))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012194,"POLYGON ((4.3500711 51.9834724, 4.3500471 51.9834917, 4.3500309 51.9835153, 4.3500188 51.983541, 4.3499555 51.9836883, 4.3500314 51.9836993, 4.3501102 51.9837521, 4.350134 51.9837542, 4.3507724 51.983519, 4.3507782 51.983484, 4.3507122 51.9834827, 4.3506758 51.9834806, 4.3505729 51.9834727, 4.3502429 51.9834456, 4.3502089 51.9834429, 4.3501735 51.9834421, 4.3501311 51.983448, 4.3501001 51.9834583, 4.3500711 51.9834724))",playground,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012219,"POLYGON ((4.348814 51.9823744, 4.3489255 51.9824407, 4.3490013 51.9824864, 4.3490215 51.9825068, 4.3490256 51.9825218, 4.3490246 51.982534, 4.3490126 51.9825703, 4.3489961 51.9826355, 4.3489089 51.9829579, 4.3488802 51.9830601, 4.3488697 51.9830738, 4.348817 51.9830951, 4.3487662 51.9831138, 4.3487199 51.983131, 4.3487069 51.983133, 4.3486902 51.9831325, 4.3486189 51.983121, 4.3484643 51.9830963, 4.3484482 51.9831318, 4.3484553 51.9831489, 4.3484724 51.9831584, 4.3484911 51.983163, 4.3486655 51.9831911, 4.348702 51.9832034, 4.3487332 51.9832266, 4.3487496 51.9832454, 4.3487694 51.9832955, 4.3487724 51.9833932, 4.3488059 51.9833931, 4.3488891 51.9832162, 4.3489206 51.9831417, 4.3489578 51.9830453, 4.3489746 51.9829561, 4.3490098 51.9828489, 4.3490668 51.9826889, 4.3491033 51.9826339, 4.3491292 51.982611, 4.3491556 51.9826003, 4.3491825 51.982597, 4.3491721 51.9825216, 4.3488762 51.9823353, 4.348814 51.9823744))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012232,"POLYGON ((4.3494477 51.984968, 4.3501884 51.9850787, 4.350653 51.9851553, 4.3507431 51.9851634, 4.3507826 51.9851508, 4.3507868 51.9851351, 4.3507924 51.9851135, 4.3494701 51.9849069, 4.349459 51.9849372, 4.3494477 51.984968))",,,,,3dShapes,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012307,"POLYGON ((4.3507431 51.9851634, 4.350653 51.9851553, 4.3501884 51.9850787, 4.3494477 51.984968, 4.3493442 51.984953, 4.3493059 51.9850369, 4.3495401 51.9850592, 4.3498353 51.9850717, 4.3500664 51.9850934, 4.3505195 51.9851861, 4.3506942 51.9852273, 4.3508333 51.9852487, 4.3509009 51.9850826, 4.3494187 51.9848663, 4.3494074 51.9848972, 4.3494701 51.9849069, 4.3507924 51.9851135, 4.3507826 51.9851508, 4.3507431 51.9851634))",,,,,,,,,,,,,,,,,,broadleaved,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012312,"POLYGON ((4.3493059 51.9850369, 4.3492918 51.985082, 4.3508117 51.9852971, 4.3508333 51.9852487, 4.3506942 51.9852273, 4.3505195 51.9851861, 4.3500664 51.9850934, 4.3498353 51.9850717, 4.3495401 51.9850592, 4.3493059 51.9850369))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012321,"POLYGON ((4.3483173 51.9848779, 4.3484013 51.9849388, 4.3492168 51.9850693, 4.3492382 51.9850234, 4.3487417 51.984939, 4.3485507 51.9849025, 4.3483281 51.9848777, 4.3483173 51.9848779))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012332,"POLYGON ((4.3477209 51.9848302, 4.347859 51.9847138, 4.3483047 51.984777, 4.3483032 51.984841, 4.3483173 51.9848779, 4.3483281 51.9848777, 4.3485507 51.9849025, 4.3487417 51.984939, 4.3492382 51.9850234, 4.3492749 51.9849451, 4.3491778 51.9849285, 4.348875 51.9848739, 4.3487371 51.9848538, 4.3486564 51.9848329, 4.3485908 51.9848042, 4.3485196 51.9847629, 4.3484374 51.984712, 4.3478716 51.9846261, 4.3478374 51.9846232, 4.347576 51.9848326, 4.3475331 51.9848693, 4.3475235 51.9848953, 4.347576 51.9849663, 4.3476594 51.9851289, 4.3476798 51.9851697, 4.3477056 51.9851462, 4.3476868 51.9850624, 4.3476426 51.9850336, 4.3477209 51.9848302))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012339,"POLYGON ((4.3480644 51.984885, 4.3484013 51.9849388, 4.3483173 51.9848779, 4.3481649 51.9848833, 4.3480644 51.984885))",,,,,3dShapes,,,,,,,,,,,,,broadleaved,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012343,"POLYGON ((4.3477209 51.9848302, 4.3479719 51.9848728, 4.3480644 51.984885, 4.3481649 51.9848833, 4.3483173 51.9848779, 4.3483032 51.984841, 4.3483047 51.984777, 4.347859 51.9847138, 4.3477209 51.9848302))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012368,"POLYGON ((4.3475716 51.9851497, 4.3476594 51.9851289, 4.347576 51.9849663, 4.3475235 51.9848953, 4.3475331 51.9848693, 4.347576 51.9848326, 4.3478374 51.9846232, 4.3478716 51.9846261, 4.3484374 51.984712, 4.3485196 51.9847629, 4.3485908 51.9848042, 4.3486564 51.9848329, 4.3487371 51.9848538, 4.348875 51.9848739, 4.3491778 51.9849285, 4.349192 51.9848944, 4.3492064 51.9848599, 4.3489125 51.9848183, 4.3487866 51.9847986, 4.3487029 51.9847718, 4.3486079 51.984717, 4.3485364 51.9846829, 4.3484587 51.984662, 4.3482638 51.9846286, 4.3478861 51.9845696, 4.3478288 51.9845728, 4.3477705 51.9845981, 4.3477407 51.984611, 4.3474537 51.9847905, 4.3474148 51.9847809, 4.3471653 51.9846374, 4.3471149 51.9846035, 4.3470913 51.9845848, 4.3470827 51.9845642, 4.3470893 51.9845384, 4.3471144 51.9844976, 4.3471729 51.9844406, 4.3472441 51.9843519, 4.3472971 51.9842726, 4.3473442 51.9841912, 4.3474007 51.9840858, 4.3474433 51.9839373, 4.3474567 51.9837462, 4.347395 51.983747, 4.3473785 51.9837471, 4.3473387 51.9837729, 4.3473289 51.9839363, 4.3473022 51.9840552, 4.3472511 51.9841772, 4.34717 51.9843049, 4.347071 51.9844228, 4.3469811 51.9845375, 4.3469774 51.9845633, 4.3470006 51.9846025, 4.3471667 51.9847082, 4.3473626 51.9848231, 4.3474127 51.9848719, 4.3474963 51.9850252, 4.3475716 51.9851497))",,,,,3dShapes,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012376,"POLYGON ((4.3474433 51.9839373, 4.3474007 51.9840858, 4.3473442 51.9841912, 4.3472971 51.9842726, 4.3472441 51.9843519, 4.3471729 51.9844406, 4.3471144 51.9844976, 4.3470893 51.9845384, 4.3470827 51.9845642, 4.3470913 51.9845848, 4.3471149 51.9846035, 4.3471653 51.9846374, 4.3474148 51.9847809, 4.3474537 51.9847905, 4.3477407 51.984611, 4.3477705 51.9845981, 4.3478169 51.9844822, 4.3476842 51.9844617, 4.3473712 51.9844535, 4.3474433 51.9839373))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012392,"POLYGON ((4.3475002 51.9851502, 4.3475604 51.9851892, 4.3476798 51.9851697, 4.3476594 51.9851289, 4.3475716 51.9851497, 4.3474963 51.9850252, 4.3474127 51.9848719, 4.3473626 51.9848231, 4.3471667 51.9847082, 4.3470006 51.9846025, 4.3469774 51.9845633, 4.3469811 51.9845375, 4.347071 51.9844228, 4.34717 51.9843049, 4.3472511 51.9841772, 4.3473022 51.9840552, 4.3473289 51.9839363, 4.3473387 51.9837729, 4.3473785 51.9837471, 4.347395 51.983747, 4.347403 51.9836342, 4.3473574 51.9836345, 4.3473574 51.9836813, 4.3472372 51.98368, 4.3472396 51.98364, 4.3471659 51.9836502, 4.3471377 51.9836704, 4.3471556 51.9838666, 4.3471447 51.9839492, 4.3471247 51.9840536, 4.3470832 51.9841535, 4.3470203 51.9842738, 4.3469424 51.9843866, 4.3468713 51.9844694, 4.3468431 51.9845053, 4.346847 51.9845366, 4.3468653 51.9845651, 4.3471586 51.9847573, 4.3473076 51.9848606, 4.3473769 51.9849264, 4.3474313 51.9850033, 4.3474746 51.9850826, 4.3475002 51.9851502))",,,,,3dShapes;PDOK,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012399,"POLYGON ((4.3475021 51.9852926, 4.3474256 51.9854894, 4.3475209 51.9855147, 4.3475976 51.9853084, 4.3475021 51.9852926))",,,,,3dShapes,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012449,"POLYGON ((4.3445226 51.9843783, 4.3445087 51.9844118, 4.3445107 51.9844255, 4.344496 51.9844614, 4.3444963 51.9844748, 4.3445127 51.9844928, 4.3446331 51.9845411, 4.3446653 51.9845535, 4.3447387 51.9845655, 4.3452064 51.9846357, 4.345414 51.9846664, 4.3454596 51.9846681, 4.3455062 51.9846658, 4.3456956 51.9846452, 4.3458005 51.9846214, 4.3458646 51.9846051, 4.3459551 51.9845754, 4.3460781 51.9845289, 4.3461663 51.9844831, 4.3462173 51.9844453, 4.3463993 51.98431, 4.3464054 51.9842947, 4.3463987 51.9842729, 4.3463695 51.9842584, 4.3462981 51.984227, 4.3462418 51.9842018, 4.3462159 51.9842022, 4.3462121 51.9841873, 4.3461142 51.9841896, 4.3460916 51.9841914, 4.3460778 51.9841943, 4.3460614 51.9842004, 4.3460926 51.9842221, 4.3460077 51.9842685, 4.3459518 51.9842964, 4.3459291 51.9843049, 4.3458053 51.9843551, 4.3456601 51.984389, 4.3454979 51.9844074, 4.3454243 51.9844052, 4.3453234 51.9844002, 4.3447861 51.9843207, 4.3448048 51.984287, 4.3446939 51.9842673, 4.3446777 51.9843068, 4.3445964 51.9842923, 4.3446135 51.9842518, 4.3445885 51.9842599, 4.3445737 51.9842713, 4.3445604 51.9842924, 4.3445473 51.9843179, 4.3453271 51.9844397, 4.3454435 51.9844583, 4.3454849 51.9844589, 4.345527 51.9844546, 4.3456936 51.9844213, 4.3458103 51.9843875, 4.3459363 51.9843412, 4.3460332 51.984295, 4.3461117 51.9842446, 4.3461298 51.9842384, 4.3461499 51.9842382, 4.3462406 51.984253, 4.3463087 51.9842643, 4.3463212 51.9842709, 4.3463266 51.9842823, 4.3463249 51.9842918, 4.3463165 51.9843079, 4.3463041 51.9843181, 4.3462867 51.9843239, 4.3461931 51.9843098, 4.3461648 51.9843091, 4.3461385 51.9843157, 4.3460574 51.9843636, 4.3459551 51.9844087, 4.3458617 51.9844414, 4.3457472 51.9844741, 4.3456869 51.9844874, 4.3455804 51.9845073, 4.3454619 51.984525, 4.3452772 51.9844962, 4.3450185 51.9844554, 4.3445226 51.9843783))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012454,"POLYGON ((4.3445226 51.9843783, 4.3450185 51.9844554, 4.3452772 51.9844962, 4.3454619 51.984525, 4.3455804 51.9845073, 4.3456869 51.9844874, 4.3457472 51.9844741, 4.3458617 51.9844414, 4.3459551 51.9844087, 4.3460574 51.9843636, 4.3461385 51.9843157, 4.3461648 51.9843091, 4.3461931 51.9843098, 4.3462867 51.9843239, 4.3463041 51.9843181, 4.3463165 51.9843079, 4.3463249 51.9842918, 4.3463266 51.9842823, 4.3463212 51.9842709, 4.3463087 51.9842643, 4.3462406 51.984253, 4.3461499 51.9842382, 4.3461298 51.9842384, 4.3461117 51.9842446, 4.3460332 51.984295, 4.3459363 51.9843412, 4.3458103 51.9843875, 4.3456936 51.9844213, 4.345527 51.9844546, 4.3454849 51.9844589, 4.3454435 51.9844583, 4.3453271 51.9844397, 4.3445473 51.9843179, 4.3445226 51.9843783))",,,,,3dShapes,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138012464,"POLYGON ((4.3463155 51.9841562, 4.3463107 51.9841631, 4.3463095 51.984172, 4.346314 51.9841801, 4.3463252 51.9841882, 4.3463472 51.984197, 4.3464332 51.9842348, 4.3465286 51.9842303, 4.3465797 51.9842085, 4.3466181 51.9841843, 4.3466374 51.9841683, 4.3466588 51.9841438, 4.346684 51.9841031, 4.3467155 51.9840461, 4.3467443 51.9839815, 4.3467437 51.9839284, 4.346741 51.983832, 4.3467391 51.9837541, 4.3467241 51.9837542, 4.3467293 51.9837086, 4.3467482 51.9837095, 4.3467537 51.9836618, 4.3467547 51.9836434, 4.3467477 51.9836333, 4.3467358 51.9836244, 4.3467163 51.9836177, 4.3466474 51.983607, 4.3465868 51.9835986, 4.3465621 51.9835988, 4.3465417 51.9836056, 4.3465216 51.9836211, 4.346487 51.9836501, 4.3465147 51.9836698, 4.34651 51.9836953, 4.346516 51.9837079, 4.3465113 51.9837843, 4.3465063 51.9838225, 4.3464974 51.9838613, 4.3464815 51.9839078, 4.3464669 51.9839423, 4.3464548 51.9839668, 4.3464237 51.9840204, 4.346397 51.9840586, 4.3463591 51.9841066, 4.3463155 51.9841562))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
